"","CROP.WILD.RELATIVE","Crop","GENEPOOL","GRAFTSTOCK","TRAIT","ONTOLOGY","BREEDING.TYPE","TaxonName","AccYear","ItemLocationName","IUCNRedList","IUCNRedListCode","LifeForm","NationalRedListCode","NationalRedList","RegionalRedList","RegionalRedListCode","Locality","MaterialType","AltitudeFrom","AltitudeTo","CoordLatDD","CoordLongDD","CountryName","ItemAccNoRef","ContactNameFull","TaxonNameFull","ItemAccNoFull","Cultivar","AccNoCons","CollNo","DetType","ProvenanceCode","ItemNo","AtrA_Variant","Collector","ItemConsNo","ItemStatusDate","ItemStatusCode","ItemType","AccNoFull","CollName","AccNo","CollNo.1","CollCode","Genus","ItemLocationRef","ItemSpecCount","SpecCount","variant"
"453","Populus tremuloides","Poplar",NA,NA,NA,NA,NA,"Populus tremuloides",1975,"Rainforest - Northmost central wooded bed","","","Tree","","","Yellow-listed British Columbia","YW","Spotted L., Osoyoos","plant",610,NA,49.033333,-119.5,"Canada","1975-0785.01","Rose, Allan A.","Populus tremuloides Michx.","1975-0785.03","","12515/0-0284-1975","AAR.75897","","W",3,"","Rose, Allan A.",NA,"2016-05-01","O","Planting","1975-0785","UBC Botanical Garden",785,"AAR.75897","UBC","Populus","","1","6",""
"454","Populus trichocarpa","Poplar",NA,NA,NA,NA,NA,"Populus trichocarpa",1975,"Narrow bed along fenceline southeast of pond","","","Tree","","","Yellow-listed British Columbia","YW","Surrey, east of Delta ferry dock","plant",13,NA,49.166667,-122.833333,"Canada","","Rose, Allan A.","Populus trichocarpa Torr. & A.Gray ex Hook.","1975-0725.01","","12381/0-0284-1975","AAR.75870","","W",1,"","Rose, Allan A.",NA,"2018-03-07","O","Planting","1975-0725","UBC Botanical Garden",725,"AAR.75870","UBC","Populus","","1","1",""
"455","Prunella vulgaris","Heal-All","","","",NA,"","Prunella vulgaris",2013,"Physic Garden","","","Herbaceous Perennial","","","","","","seed",NA,NA,NA,NA,"","","Klaus R. Jelitto Stdnsm., Postf. 560 127, D-2000 Hamburg, Germany","Prunella vulgaris L.","2013-0224.01","","41967/0-0556-2013","","","G",1,"","",NA,"2013-05-29","M","Planting","2013-0224","UBC Botanical Garden",224,"","UBC","Prunella","","12","12",""
"456","Prunus emarginata","Cherry","","Graftstock","",NA,"","Prunus emarginata",1974,"Southwest (PP Plan #48), Nitobe Memorial Garden","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Prunus emarginata (Douglas) Eaton","1974-0345.01","","08776/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0345","UBC Botanical Garden",345,"","UBC","Prunus","","1","1",""
"457","Prunus emarginata","Cherry","","Graftstock","",NA,"","Prunus emarginata",1961,"North (PP Plan #46), Nitobe Memorial Garden","","","Shrub","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Prunus emarginata (Douglas) Eaton","1961-0003.01","","08706/0-0104-1961","","","G",1,"","",NA,"1961-01-01","P","Planting","1961-0003","UBC Botanical Garden",3,"","UBC","Prunus","","1","1",""
"458","Prunus emarginata","Cherry","","Graftstock","",NA,"","Prunus emarginata",2016,"Rainforest - Southeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Vancouver Island, Darlington Lake, Mainline Carmanah Road","seed",268,NA,48.95804,-124.70638,"Canada","","Stormes, Ben","Prunus emarginata (Douglas) Eaton","2016-0334.01","","","bjs.2016-0041","","W",1,"","Stormes, Ben",NA,"2019-10-07","P","Planting","2016-0334","UBC Botanical Garden",334,"bjs.2016-0041","UBC","Prunus","","1","",""
"459","Prunus emarginata","Cherry","","Graftstock","",NA,"","Prunus emarginata",2016,"Rainforest - Southeast most bed adjacent to Ropes Course","","","Shrub","","","Yellow-listed British Columbia","YW","Vancouver Island, Darlington Lake, Mainline Carmanah Road","seed",268,NA,48.95804,-124.70638,"Canada","","Stormes, Ben","Prunus emarginata (Douglas) Eaton","2016-0334.02","","","bjs.2016-0041","","W",2,"","Stormes, Ben",NA,"2019-10-07","P","Planting","2016-0334","UBC Botanical Garden",334,"bjs.2016-0041","UBC","Prunus","","1","",""
"460","Prunus maritima","Apricot","Tertiary","","",NA,"","Prunus maritima",2012,"Bannister","","","Shrub","","","","","Cape Cod, Barnstable Co.","seed",NA,NA,NA,NA,"United States of America","2012-0172.01","Smith College Botanic Garden, Northampton, MA 01060, USA","Prunus maritima Marshall","2012-0172.02","","41340/0-0065-2012","","","W",2,"","",NA,"2019-07-26","O","Planting","2012-0172","UBC Botanical Garden",172,"","UBC","Prunus","","1","7",""
"461","Prunus maritima","Apricot","Tertiary","","",NA,"","Prunus maritima",2012,"Bannister","","","Shrub","","","","","Cape Cod, Barnstable Co.","seed",NA,NA,NA,NA,"United States of America","","Smith College Botanic Garden, Northampton, MA 01060, USA","Prunus maritima Marshall","2012-0172.01","","41340/0-0065-2012","","","W",1,"","",NA,"2019-07-26","O","Planting","2012-0172","UBC Botanical Garden",172,"","UBC","Prunus","","1","7",""
"462","Prunus maritima","Apricot","Tertiary","","",NA,"","Prunus maritima",2012,"Bannister","","","Shrub","","","","","Cape Cod, Barnstable Co.","seed",NA,NA,NA,NA,"United States of America","2012-0172.01","Smith College Botanic Garden, Northampton, MA 01060, USA","Prunus maritima Marshall","2012-0172.03","","41340/0-0065-2012","","","W",3,"","",NA,"2019-07-26","O","Planting","2012-0172","UBC Botanical Garden",172,"","UBC","Prunus","","1","7",""
"463","Prunus maritima","Apricot","Tertiary","","",NA,"","Prunus maritima",2012,"Bannister","","","Shrub","","","","","Cape Cod, Barnstable Co.","seed",NA,NA,NA,NA,"United States of America","2012-0172.01","Smith College Botanic Garden, Northampton, MA 01060, USA","Prunus maritima Marshall","2012-0172.05","","41340/0-0065-2012","","","W",5,"","",NA,"2019-07-26","O","Planting","2012-0172","UBC Botanical Garden",172,"","UBC","Prunus","","1","7",""
"464","Prunus maritima","Apricot","Tertiary","","",NA,"","Prunus maritima",2012,"Bannister","","","Shrub","","","","","Cape Cod, Barnstable Co.","seed",NA,NA,NA,NA,"United States of America","2012-0172.01","Smith College Botanic Garden, Northampton, MA 01060, USA","Prunus maritima Marshall","2012-0172.04","","41340/0-0065-2012","","","W",4,"","",NA,"2019-07-26","O","Planting","2012-0172","UBC Botanical Garden",172,"","UBC","Prunus","","1","7",""
"465","Prunus serotina","Cherry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Prunus serotina",2018,"Clayton","","","Tree","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",NA,NA,42.667828,-81.171038,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0767.02","","","bjs.18.14","","W",2,"","Stormes, Ben",NA,"2019-10-28","P","Planting","2018-0767","UBC Botanical Garden",767,"bjs.18.14","UBC","Prunus","","1","",""
"466","Prunus serotina","Cherry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Prunus serotina",2018,"Bartram","","","Tree","","","","","Bloc Family Properties, Woolwich County","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0817.01","","","bjs.18.75","","W",1,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2018-0817","UBC Botanical Garden",817,"bjs.18.75","UBC","Prunus","","1","",""
"467","Prunus serotina","Cherry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Prunus serotina",2018,"Clayton","","","Tree","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",NA,NA,42.667828,-81.171038,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0767.01","","","bjs.18.14","","W",1,"","Stormes, Ben",NA,"2019-10-28","P","Planting","2018-0767","UBC Botanical Garden",767,"bjs.18.14","UBC","Prunus","","1","",""
"468","Prunus serotina","Cherry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Prunus serotina",1974,"Southwest (PP Plan #48), Nitobe Memorial Garden","","","Tree","","","","","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Prunus serotina Ehrh.","1974-0346.01","","08777/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0346","UBC Botanical Garden",346,"","UBC","Prunus","","1","1",""
"469","Prunus serotina","Cherry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Prunus serotina",2018,"Bartram","","","Tree","","","","","Bloc Family Properties, Woolwich County","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0817.03","","","bjs.18.75","","W",3,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2018-0817","UBC Botanical Garden",817,"bjs.18.75","UBC","Prunus","","1","",""
"470","Prunus serotina","Cherry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Prunus serotina",2018,"Bartram","","","Tree","","","","","Bloc Family Properties, Woolwich County","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0817.02","","","bjs.18.75","","W",2,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2018-0817","UBC Botanical Garden",817,"bjs.18.75","UBC","Prunus","","1","",""
"471","Prunus serotina","Cherry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Prunus serotina",2018,"Nursery","","","Tree","","","","","Bloc Family Properties, Woolwich County","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0817.88","","","bjs.18.75","","W",88,"","Stormes, Ben",NA,"2019-09-10","PRO","Planting","2018-0817","UBC Botanical Garden",817,"bjs.18.75","UBC","Prunus","","4","",""
"472","Prunus serotina","Cherry","Tertiary","","Abiotic",NA,"Cold Tolerance (AB)","Prunus serotina",2018,"Fraser","","","Tree","","","","","Thames Talbot Land Trust Property - Hawk Cliff Woods","seed",NA,NA,42.667828,-81.171038,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus serotina Ehrh.","2018-0767.03","","","bjs.18.14","","W",3,"","Stormes, Ben",NA,"2020-01-09","O","Planting","2018-0767","UBC Botanical Garden",767,"bjs.18.14","UBC","Prunus","","1","",""
"473","Prunus virginiana","Cherry","Tertiary","","Biotic",NA,"Disease Resistance (B)","Prunus virginiana",2012,"Upper large bed between stadium and path","","","Shrub or Tree","","","","","Barriere","seed",NA,NA,NA,NA,"Canada","","Alpine Garden Club of BC, Vancouver, BC, Canada","Prunus virginiana L.","2012-0093.01","","41261/0-0167-2012","","","W",1,"","Leamy, Bodil",NA,"2016-05-01","O","Planting","2012-0093","UBC Botanical Garden",93,"","UBC","Prunus","","10","50",""
"474","Prunus virginiana","Cherry","Tertiary","","Biotic",NA,"Disease Resistance (B)","Prunus virginiana",2019,"Nursery","","","Shrub or Tree","","","","","Roadside ditch north of Elora","seed",344,NA,43.704584,-80.521013,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Prunus virginiana L.","2019-1018.88","","","bjs.19.22","","W",88,"","Stormes, Ben",NA,"2020-06-03","PRO","Planting","2019-1018","UBC Botanical Garden",1018,"bjs.19.22","UBC","Prunus","","2","",""
"475","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii 'Yahoo'",2012,"Bed 2 North America (Alpine Garden)","","","Shrub","","","","","","plant",NA,NA,NA,NA,"","","Pacific Northwest Propagators","Pseudotsuga menziesii (Mirb.) Franco 'Yahoo'","2012-0505.01","'Yahoo'","41673/0-5757-2012","","","G",1,"","",NA,"2018-08-14","O","Planting","2012-0505","UBC Botanical Garden",505,"","UBC","Pseudotsuga","Section 1","1","1","Yahoo'"
"476","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","2011-0928.01","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.04","","41207/0-0075-2011","","","U",4,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","glauca"
"477","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. menziesii",1974,"North (PP Plan #46), Nitobe Memorial Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","1974-0286.01","","08692/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0286","UBC Botanical Garden",286,"","UBC","Pseudotsuga","","1","1","menziesii"
"478","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. menziesii",1976,"Rock walls plus downslope bed to main path","","","Tree","","","Yellow-listed British Columbia","YW","BC (?wild)","plant",NA,NA,NA,NA,"Canada","1976-0417.01","Mrs. J. Watson, Brunswick Beach, West Vancouver, BC, Canada","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","1976-0417.02","","13663/0-0206-1976","","","W",2,"pendulous selection","",NA,"2018-03-27","O","Planting","1976-0417","UBC Botanical Garden",417,"","UBC","Pseudotsuga","Section 3","1","2","menziesii"
"479","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. menziesii",1976,"Entrance sign bed, northeast of access road","","","Tree","","","Yellow-listed British Columbia","YW","BC (?wild)","plant",NA,NA,NA,NA,"Canada","","Mrs. J. Watson, Brunswick Beach, West Vancouver, BC, Canada","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","1976-0417.01","","13663/0-0206-1976","","","W",1,"pendulous selection","",NA,"2018-03-07","O","Planting","1976-0417","UBC Botanical Garden",417,"","UBC","Pseudotsuga","","1","2","menziesii"
"480","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","2011-0928.01","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.05","","41207/0-0075-2011","","","U",5,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","glauca"
"481","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. menziesii",2004,"Upper large bed between stadium and path","","","Tree","","","Yellow-listed British Columbia","YW","","unknown",NA,NA,NA,NA,"","","Native/Naturalized Plants in UBC Garden components, Vancouver, BC, Canada","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","2004-0117.01","","37149/0-0999-2004","","","U",1,"","",NA,"2008-08-11","P","Planting","2004-0117","UBC Botanical Garden",117,"","UBC","Pseudotsuga","","1","1","menziesii"
"482","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.02","","41207/0-0075-2011","","","U",2,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","glauca"
"483","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","2011-0928.02","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.06","","41207/0-0075-2011","","","U",6,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","glauca"
"484","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.01","","41207/0-0075-2011","","","U",1,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","glauca"
"485","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.03","","41207/0-0075-2011","","","U",3,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","glauca"
"486","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. glauca",2011,"Asian Garden","","","Tree","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","2011-0928.03","Unknown (no record found)","Pseudotsuga menziesii (Mirb.) Franco var. glauca (Beissn.) Franco","2011-0928.07","","41207/0-0075-2011","","","U",7,"","",NA,"2019-06-27","IS","Planting","2011-0928","UBC Botanical Garden",928,"","UBC","Pseudotsuga","","1","7","glauca"
"487","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. menziesii",2003,"Upper large bed between stadium and path","","","Tree","","","Yellow-listed British Columbia","YW","","unknown",NA,NA,NA,NA,"","","2003 Lost accession number, given new number","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","2003-0288.01","","37013/0-1003-2003","","","U",1,"","",NA,"2008-08-11","C","Planting","2003-0288","UBC Botanical Garden",288,"","UBC","Pseudotsuga","","1","1","menziesii"
"488","Pseudotsuga menziesii","Douglas fir",NA,NA,NA,NA,NA,"Pseudotsuga menziesii var. menziesii",2011,"Upper large bed between stadium and path","","","Tree","","","Yellow-listed British Columbia","YW","east of Othello","seed",373,NA,NA,NA,"Canada","","BC Forest Services, ?Victoria, BC, Canada","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","2011-0059.01","","40343/0-0332-2011","","","W",1,"","",NA,"2014-03-12","P","Planting","2011-0059","UBC Botanical Garden",59,"","UBC","Pseudotsuga","","7","101","menziesii"
"489","Quercus alba","Oak",NA,NA,NA,NA,NA,"Quercus alba",2009,"Tradescant","","","Tree","","","","","","seed",NA,NA,NA,NA,"","","Morton Arboretum","Quercus alba L.","2009-0255.01","","39501/0-5715-2009","","","G",1,"","",NA,"2020-02-05","O","Planting","2009-0255","UBC Botanical Garden",255,"","UBC","Quercus","","1","3",""
"490","Quercus alba","Oak",NA,NA,NA,NA,NA,"Quercus alba",2006,"Rafinesque","","","Tree","","","","","Essex County","seed",NA,NA,NA,NA,"Canada","2006-0349.01","Essex Region Conservation Authority","Quercus alba L.","2006-0349.03","","38251/0-5655-2006","","","W",3,"","",NA,"2020-01-23","O","Planting","2006-0349","UBC Botanical Garden",349,"","UBC","Quercus","","1","9",""
"491","Quercus alba","Oak",NA,NA,NA,NA,NA,"Quercus alba",2006,"Rafinesque","","","Tree","","","","","Essex County","seed",NA,NA,NA,NA,"Canada","","Essex Region Conservation Authority","Quercus alba L.","2006-0349.01","","38251/0-5655-2006","","","W",1,"","",NA,"2016-10-27","O","Planting","2006-0349","UBC Botanical Garden",349,"","UBC","Quercus","","1","9",""
"492","Quercus alba","Oak",NA,NA,NA,NA,NA,"Quercus alba",2006,"Rafinesque","","","Tree","","","","","Essex County","seed",NA,NA,NA,NA,"Canada","2006-0349.01","Essex Region Conservation Authority","Quercus alba L.","2006-0349.02","","38251/0-5655-2006","","","W",2,"","",NA,"2020-01-23","O","Planting","2006-0349","UBC Botanical Garden",349,"","UBC","Quercus","","1","9",""
"493","Quercus bicolor","Oak",NA,NA,NA,NA,NA,"Quercus bicolor",2006,"Bannister","","","Tree","","","","","Essex County","seed",NA,NA,NA,NA,"Canada","","Essex Region Conservation Authority","Quercus bicolor Willd.","2006-0350.01","","38252/0-5655-2006","","","W",1,"","Thibeault, Mark",NA,"2019-07-26","O","Planting","2006-0350","UBC Botanical Garden",350,"","UBC","Quercus","","1","28",""
